,store_name,location,category_1,category_2,hashtags,preprocessed_telephones_list
273,비케이,C동 3F 3355호,원단,면직물,['#면직물'],02-2267-2443
274,진보텍스,C동 3F 3354호,원단,,[],
275,명견상사,C동 3F 3352호,원단,모직물,['#모직물'],02-2267-6128
276,이새,C동 3F 3351호,원단,기타,['#나염'],02-2274-6438
276,이새,C동 3F 3351호,원단,기타,['#나염'],02-2274-6439
276,이새,C동 3F 3351호,원단,기타,['#나염'],02-2274-6438
276,이새,C동 3F 3351호,원단,기타,['#나염'],02-2274-6439
277,우진,C동 3F 3350호,원단,화섬,['#화섬'],02-2275-0772
278,대상직물,C동 3F 3349호,원단,화섬,['#화섬'],02-2265-8170
279,아인,C동 3F 3348호,원단,교직물,"['#교직물', '#스판']",02-469-3520
280,그린,C동 3F 3347호,원단,기타,['#기능성 원단'],02-2269-4056
281,범선직물,C동 3F 3346-1호,원단,화섬,"['#화섬', '#나염']",02-2274-3858
281,범선직물,C동 3F 3346-1호,원단,화섬,"['#화섬', '#나염']",02-2265-9490
281,범선직물,C동 3F 3346-1호,원단,화섬,"['#화섬', '#나염']",02-2274-3858
281,범선직물,C동 3F 3346-1호,원단,화섬,"['#화섬', '#나염']",02-2265-9490
282,범선직물,C동 3F 3346호,원단,화섬,"['#화섬', '#나염']",02-2274-3858
282,범선직물,C동 3F 3346호,원단,화섬,"['#화섬', '#나염']",02-2265-9490
282,범선직물,C동 3F 3346호,원단,화섬,"['#화섬', '#나염']",02-2274-3858
282,범선직물,C동 3F 3346호,원단,화섬,"['#화섬', '#나염']",02-2265-9490
283,JH텍스,C동 3F 3345호,원단,기타,['#직기'],02-762-0908
284,울모,C동 3F 3344호,원단,교직물,"['#울혼방', '#교직']",02-2273-3053
285,London company,C동 3F 3343호,원단,화섬,"['#화섬', '#청해지', '#스판줄지']",02-2265-7988
286,에이라인,C동 3F 3342호,원단,면직물,"['#면직물', '#체크', '#스트라이프', '#선염']",02-2273-4758
287,핀텍스타일,C동 3F 3341-1호,원단,기타,['#원단'],02-2268-1962
288,동주상사,C동 3F 3338호,원단,면직물,"['#면직물', '#교직물']",02-2269-5031
288,동주상사,C동 3F 3338호,원단,면직물,"['#면직물', '#교직물']",02-2269-5032
288,동주상사,C동 3F 3338호,원단,면직물,"['#면직물', '#교직물']",02-2269-5031
288,동주상사,C동 3F 3338호,원단,면직물,"['#면직물', '#교직물']",02-2269-5032
289,조은텍스타일,C동 3F 3337호,원단,화섬,['#화섬'],02-2274-3337
290,화영텍스타일,C동 3F 3336호,원단,화섬,['#화섬'],02-2278-5664
291,LK,C동 3F 3335호,원단,교직물,"['#교직물', '#화섬']",02-2263-9325
292,경안직물,C동 3F 3334호,원단,면직물,['#직물'],02-2274-6755
292,경안직물,C동 3F 3334호,원단,면직물,['#직물'],02-2264-1240
292,경안직물,C동 3F 3334호,원단,면직물,['#직물'],02-2274-6755
292,경안직물,C동 3F 3334호,원단,면직물,['#직물'],02-2264-1240
293,호미,C동 3F 3333호,원단,화섬,"['#화섬', '#천연섬유']",02-6417-5000
294,더다음,C동 3F 3332호,원단,화섬,['#화섬직물'],02-2271-3779
295,골드,C동 3F 3331호,원단,기타,['#직기'],02-2278-0067
296,털보충남상사,C동 3F 3330호,원단,기타,['#방모'],02-2277-2119
297,베이직,C동 3F 3329호,원단,화섬,['#화섬'],02-2268-8580
298,진아직물,C동 3F 3328호,원단,화섬,['#화섬'],02-2273-4018
299,더텍스,C동 3F 3327호,원단,교직물,['#교직물'],02-2274-8420
300,기가,C동 3F 3326호,원단,마직물,"['#마직', '#린넨']",02-2264-3053
300,기가,C동 3F 3326호,원단,마직물,"['#마직', '#린넨']",02-2264-3054
300,기가,C동 3F 3326호,원단,마직물,"['#마직', '#린넨']",02-2264-3053
300,기가,C동 3F 3326호,원단,마직물,"['#마직', '#린넨']",02-2264-3054
301,동화직물,C동 3F 3325호,원단,기타,['#TR'],02-2272-4198
301,동화직물,C동 3F 3325호,원단,기타,['#TR'],02-2272-4199
301,동화직물,C동 3F 3325호,원단,기타,['#TR'],02-2272-4198
301,동화직물,C동 3F 3325호,원단,기타,['#TR'],02-2272-4199
302,영희상회,C동 3F 3324호,원단,기타,['#직물나염'],02-2274-4727
303,제이에이치상사,C동 3F 3323호,원단,기타,['#스웨이드'],02-2275-3323
304,조아,C동 3F 3322호,원단,기타,['#직물'],02-2266-9716
305,샘,C동 3F 3321호,원단,면직물,['#면'],02-2273-1425
306,무한텍스,C동 3F 3320-4호,원단,면직물,['#면직'],02-2265-4606
307,스카이,C동 3F 3320-3호,원단,기타,['#남방지'],02-2273-6034
308,길드,C동 3F 3320-2호,원단,기타,['#남방지'],02-2266-8586
309,T.O.P,C동 3F 3320-1호,원단,기타,['#프린트'],02-2285-3090
310,BOOM,C동 3F 3320호,원단,화섬,"['#화섬', '#교직물']",02-2279-8016
311,하오,C동 3F 3319-4호,원단,기타,"['#폴리', '#나일론']",02-2272-8309
312,피오니,C동 3F 3319-3호,원단,화섬,['#화섬'],02-22685-9434
313,딱 텍스타일,C동 3F 3319-2호,원단,화섬,['#화섬'],02-2277-2667
314,나루,C동 3F 3319-1호,원단,화섬,"['#폴리', '#화섬메모리']",02-2266-1666
315,오늘TEX,C동 3F 3319호,원단,화섬,"['#화섬', '#스판', '#교직']",02-2268-3319
315,오늘TEX,C동 3F 3319호,원단,화섬,"['#화섬', '#스판', '#교직']",010-9053-3319
315,오늘TEX,C동 3F 3319호,원단,화섬,"['#화섬', '#스판', '#교직']",02-2268-3319
315,오늘TEX,C동 3F 3319호,원단,화섬,"['#화섬', '#스판', '#교직']",010-9053-3319
316,다래직물,C동 3F 3318호,원단,교직물,['#교직물'],02-2269-0177
316,다래직물,C동 3F 3318호,원단,교직물,['#교직물'],02-2265-0186
316,다래직물,C동 3F 3318호,원단,교직물,['#교직물'],02-2269-0177
316,다래직물,C동 3F 3318호,원단,교직물,['#교직물'],02-2265-0186
317,이누텍스타일,C동 3F 3317호,원단,화섬,['#화섬'],02-2267-4500
318,봉무,C동 3F 3316호,원단,기타,['#다이마루'],02-2272-7316
319,리오 TEX,C동 3F 3315호,원단,기타,['#원단'],02-2261-4036
320,위드,C동 3F 3314호,원단,모직물,"['#모직', '#마직']",02-2272-5586
321,D.W,C동 3F 3313호,원단,교직물,['#직물'],02-2275-4146
321,D.W,C동 3F 3313호,원단,교직물,['#직물'],02-2268-1910
321,D.W,C동 3F 3313호,원단,교직물,['#직물'],02-2275-4146
321,D.W,C동 3F 3313호,원단,교직물,['#직물'],02-2268-1910
322,지니,C동 3F 3312호,원단,화섬,['#화섬'],02-2285-4134
323,"한화,성근",C동 3F 3311호,원단,화섬,['#화섬'],02-2264-3131
324,태성사,C동 3F 3310호,원단,모직물,"['#모직', '#폴리에스텔']",02-2269-2421
325,디제이,C동 3F 3309호,원단,화섬,['#화섬'],02-2265-7031
326,천하장사,C동 3F 3308호,원단,화섬,['#화섬'],02-2273-8232
327,Nell 넬,C동 3F 3307호,원단,기타,['#체크'],02-2269-2744
328,올리치텍스타일,C동 3F 3306호,원단,기타,"['#트위드', '#면직물', '#교직물', '#화섬', '#골덴', '#TR', '#국내개발생산']",02-2272-7975
329,㈜허브텍스(구.삼동),C동 3F 3305호,원단,면직물,['#직물'],02-2278-8550
330,㈜허브텍스(구.삼동),C동 3F 3304호,원단,면직물,['#직물'],02-2278-8550
331,조이텍스,C동 3F 3303호,원단,면직물,"['#면', '#화섬']",02-2278-0870
332,대일Tex,C동 3F 3302호,원단,모직물,['#모직'],02-2274-2421
332,대일Tex,C동 3F 3302호,원단,모직물,['#모직'],02-2278-2422
332,대일Tex,C동 3F 3302호,원단,모직물,['#모직'],02-2274-2421
332,대일Tex,C동 3F 3302호,원단,모직물,['#모직'],02-2278-2422
333,대일Tex,C동 3F 3301호,원단,모직물,['#모직'],02-2274-2421
333,대일Tex,C동 3F 3301호,원단,모직물,['#모직'],02-2278-2422
333,대일Tex,C동 3F 3301호,원단,모직물,['#모직'],02-2274-2421
333,대일Tex,C동 3F 3301호,원단,모직물,['#모직'],02-2278-2422
334,무트,C동 3F 3300-1호,원단,실크,['#실크'],02-2265-8885
335,무트실크,C동 3F 3300호,원단,실크,"['#실크', '#프린트', '#스카프제작']",02-2265-8885
336,솔기,C동 3F 3299호,원단,기타,"['#레이온', '#폴리']",02-2272-3906
337,낑깡,C동 3F 3298호,원단,교직물,"['#폴리', '#교직물']",02-2269-8806
338,소반,C동 3F 3297호,원단,기타,"['#레이온', '#스판']",02-2275-2091
339,제이,C동 3F 3296호,원단,기타,['#직기'],02-2275-4345
340,㈜새옴,C동 3F 3295호,원단,기타,['#원단'],02-2274-3295
341,주노,C동 3F 3294호,원단,기타,['#직기'],02-2279-9825
342,칼라&Co,C동 3F 3293호,원단,면직물,['#면'],02-2264-0702
343,율텍스,C동 3F 3292호,원단,화섬,['#화섬'],02-2265-0897
344,아즈텍더블유비,C동 3F 3291호,원단,기타,['#방모'],070-7540-7012
345,㈜만마,C동 3F 3289호,원단,면직물,"['#폴리', '#면']",02-2277-6258
346,세원직물,C동 3F 3288호,원단,화섬,['#화섬직물'],02-2272-2773
347,한성텍스,C동 3F 3287호,원단,화섬,['#화섬'],02-2269-2535
348,도깨비,C동 3F 3286호,원단,면직물,['#직물'],02-2272-8841
349,SS,C동 3F 3285호,원단,화섬,['#화섬직'],02-2275-0489
350,유민,C동 3F 3284호,원단,화섬,['#화섬'],02-2274-4529
351,나연텍스,C동 3F 3283호,원단,면직물,"['#면', '#폴리', '#울']",02-2277-8940
352,정원,C동 3F 3282호,원단,면직물,['#면직물'],02-2278-4323
353,영지직물,C동 3F 3281호,원단,면직물,['#직물'],010-4227-5918
354,가야,C동 3F 3279호,원단,마직물,"['#방모', '#마직']",02-2285-3039
354,가야,C동 3F 3279호,원단,마직물,"['#방모', '#마직']",02-2285-3029
354,가야,C동 3F 3279호,원단,마직물,"['#방모', '#마직']",02-2285-3039
354,가야,C동 3F 3279호,원단,마직물,"['#방모', '#마직']",02-2285-3029
355,두유,C동 3F 3278호,원단,기타,['#원단'],02-2273-2023
356,패션리더 (구)태흥직물,C동 3F 3277호,원단,기타,['#방모'],02-2279-2778
357,고집,C동 3F 3276호,원단,화섬,['#화섬'],02-2274-9593
357,고집,C동 3F 3276호,원단,화섬,['#화섬'],02-2274-9594
357,고집,C동 3F 3276호,원단,화섬,['#화섬'],02-2274-9593
357,고집,C동 3F 3276호,원단,화섬,['#화섬'],02-2274-9594
358,디프(DIFF),C동 3F 3275호,원단,마직물,['#마직'],02-2275-5028
359,윈윈텍스,C동 3F 3274호,원단,화섬,"['#면', '#화섬']",02-2269-8441
360,대양직물,C동 3F 3273호,원단,화섬,['#화섬'],02-2278-8597
361,라일락(구.세희원단),C동 3F 3272호,원단,화섬,['#화섬'],02-2269-4547
361,라일락(구.세희원단),C동 3F 3272호,원단,화섬,['#화섬'],02-2269-4548
361,라일락(구.세희원단),C동 3F 3272호,원단,화섬,['#화섬'],02-2269-4547
361,라일락(구.세희원단),C동 3F 3272호,원단,화섬,['#화섬'],02-2269-4548
362,태정텍스타일,C동 3F 3271호,원단,기타,['#폴리'],02-2273-5582
362,태정텍스타일,C동 3F 3271호,원단,기타,['#폴리'],02-2273-5583
362,태정텍스타일,C동 3F 3271호,원단,기타,['#폴리'],02-2273-5582
362,태정텍스타일,C동 3F 3271호,원단,기타,['#폴리'],02-2273-5583
363,셀프글로벌 / ㈜셀프,C동 3F 3270호,원단,기타,['#직기'],02-2263-7768
364,오셈,C동 3F 3269호,원단,면직물,"['#면', '#폴리']",02-2273-2634
365,MAIN,C동 3F 3268호,원단,기타,['#직기'],02-6013-9163
366,듀오,C동 3F 3267호,원단,기타,['#직기'],02-6326-0700
367,지앤지,C동 3F 3266호,원단,화섬,['#화섬'],02-2266-6645
367,지앤지,C동 3F 3266호,원단,화섬,['#화섬'],02-2266-6678
367,지앤지,C동 3F 3266호,원단,화섬,['#화섬'],02-2266-6645
367,지앤지,C동 3F 3266호,원단,화섬,['#화섬'],02-2266-6678
368,우성텍스,C동 3F 3265호,원단,기타,['#직물'],02-2272-2867
369,M텍스,C동 3F 3264호,원단,기타,"['#폴리', '#방모']",02-2274-1886
370,마인,C동 3F 3263호,원단,화섬,"['#화섬', '#직기']",02-2264-4800
371,미르,C동 3F 3262호,원단,화섬,['#화섬'],02-2274-6716
371,미르,C동 3F 3262호,원단,화섬,['#화섬'],02-2274-6717
371,미르,C동 3F 3262호,원단,화섬,['#화섬'],02-2274-6716
371,미르,C동 3F 3262호,원단,화섬,['#화섬'],02-2274-6717
372,김프로,C동 3F 3261호,원단,기타,['#직기'],02-2285-3018
373,무트,C동 3F 3260-1호,원단,기타,['#실크'],02-2265-8885
374,무트,C동 3F 3260호,원단,기타,['#실크'],02-2265-8885
375,영웅,C동 3F 3258호,원단,면직물,"['#면', '#마']",02-2269-9589
376,레오직물,C동 3F 3257호,원단,기타,['#직기'],02-2267-0680
376,레오직물,C동 3F 3257호,원단,기타,['#직기'],02-2268-7706
376,레오직물,C동 3F 3257호,원단,기타,['#직기'],02-2267-0680
376,레오직물,C동 3F 3257호,원단,기타,['#직기'],02-2268-7706
377,세원텍스,C동 3F 3256호,원단,기타,"['#모직', '#면', '#TR']",02-2274-4293
377,세원텍스,C동 3F 3256호,원단,기타,"['#모직', '#면', '#TR']",02-2269-3256
377,세원텍스,C동 3F 3256호,원단,기타,"['#모직', '#면', '#TR']",02-2274-4293
377,세원텍스,C동 3F 3256호,원단,기타,"['#모직', '#면', '#TR']",02-2269-3256
378,장안텍스,C동 3F 3255호,원단,교직물,['#교직물'],02-2272-1531
379,흥아,C동 3F 3254호,원단,면직물,"['#직물(면', '#화섬)']",02-2273-2765
380,일리네어,C동 3F 3253호,원단,화섬,['#화섬'],02-2273-7736
381,일프로(1%),C동 3F 3252호,원단,화섬,['#화섬(폴리)'],02-2267-4423
382,더안,C동 3F 3251호,원단,면직물,['#체크'],02-2269-5622
383,예솔,C동 3F 3250호,원단,화섬,['#화섬'],02-2274-0889
384,PAKA(파카),C동 3F 3249호,원단,화섬,['#화섬'],02-2277-9619
385,백마,C동 3F 3248호,원단,화섬,"['#폴리', '#화섬']",02-2274-7132
386,솔트,C동 3F 3247호,원단,화섬,['#화섬'],02-2263-0187
387,"주니텍스(구, L&Y)",C동 3F 3246호,원단,화섬,['#화섬'],02-2275-3498
388,(주)창우,C동 3F 3245호,원단,화섬,['#화섬'],02-2264-7540
389,아이엔TEX,C동 3F 3244호,원단,기타,['#원단'],
390,HARU하루,C동 3F 3243호,원단,화섬,"['#화섬', '#교직']",02-2278-0035
391,이가텍스,C동 3F 3242호,원단,화섬,['#화섬'],02-2271-0420
392,베이스,C동 3F 3241호,원단,기타,['#원단'],02-2274-1108
393,삼라,C동 3F 3240호,원단,화섬,['#화섬/면'],02-2279-4994
394,청우,C동 3F 3239-4호,원단,기타,['#원단'],02-2279-1455
395,mtv,C동 3F 3239-3호,원단,화섬,['#화섬'],02-2275-8348
396,텍손,C동 3F 3239-2호,원단,면직물,['#면직'],02-2263-0083
397,청텍스,C동 3F 3239-1호,원단,면직물,"['#면직', '#청지']",02-2274-3317
398,거성,C동 3F 3239호,원단,화섬,['#화섬'],02-2264-1157
399,경진섬유,C동 3F 3238-4호,원단,면직물,['#면직물'],02-2273-6603
400,PLAY,C동 3F 3238-3호,원단,면직물,['#직물'],02-2271-2527
401,보화,C동 3F 3238-2호,원단,기타,['#직기'],02-2271-3296
402,㈜더 문방구,C동 3F 3238-1호,원단,화섬,['#화섬'],02-2268-5908
403,대양,C동 3F 3238호,원단,기타,"['#벨벳', '#방모', '#인견']",02-2264-9542
404,일송,C동 3F 3237호,원단,화섬,['#화섬'],02-2267-9700
404,일송,C동 3F 3237호,원단,화섬,['#화섬'],02-2267-9701
404,일송,C동 3F 3237호,원단,화섬,['#화섬'],02-2267-9700
404,일송,C동 3F 3237호,원단,화섬,['#화섬'],02-2267-9701
405,중앙,C동 3F 3236호,원단,화섬,['#화섬'],02-2277-4753
405,중앙,C동 3F 3236호,원단,화섬,['#화섬'],02-2277-6391
405,중앙,C동 3F 3236호,원단,화섬,['#화섬'],02-2277-4753
405,중앙,C동 3F 3236호,원단,화섬,['#화섬'],02-2277-6391
406,자루,C동 3F 3235호,원단,기타,['#직기'],02-2272-8865
407,일경,C동 3F 3234호,원단,화섬,['#화섬'],02-2273-2850
408,비샵(B#),C동 3F 3233호,원단,면직물,['#직물'],02-2274-2288
409,Y2K,C동 3F 3232호,원단,기타,['#폴리'],02-2271-1145
410,터치솔리드,C동 3F 3231호,원단,화섬,['#화섬'],02-2273-4600
411,창만이네,C동 3F 3230호,원단,면직물,['#직물'],02-2266-2141
412,짱짱텍스,C동 3F 3229호,원단,화섬,['#화섬'],02-2277-2030
413,장수직물,C동 3F 3228호,원단,모직물,['#방모 / 린넨 / 면'],02-2266-6995
414,인터뷰,C동 3F 3227호,원단,면직물,['#직물'],02-2276-0832
415,CABBAGE,C동 3F 3226호,원단,면직물,['#직물'],02-2265-0708
416,정텍스,C동 3F 3225호,원단,면직물,['#면'],02-2273-0934
417,중보,C동 3F 3224호,원단,면직물,['#직물'],02-2261-3531
417,중보,C동 3F 3224호,원단,면직물,['#직물'],02-2261-3532
417,중보,C동 3F 3224호,원단,면직물,['#직물'],02-2261-3531
417,중보,C동 3F 3224호,원단,면직물,['#직물'],02-2261-3532
418,WZ,C동 3F 3223호,원단,면직물,['#직물'],02-2268-1809
419,비상,C동 3F 3222호,원단,면직물,['#직물'],02-2268-2235
420,STAY,C동 3F 3221호,원단,화섬,"['#TR', '#화섬']",02-2272-7763
421,1988,C동 3F 3220호,원단,기타,['#직기'],02-2274-1988
422,네모,C동 3F 3219호,원단,면직물,"['#면', '#나염']",02-2273-3808
423,MN1,C동 3F 3218호,원단,기타,['#직기'],02-2263-1008
424,우키,C동 2F 2181호,원단,화섬,['#화섬'],02-2275-5510
425,에스더,C동 2F 2180호,원단,기타,[],
426,올드&뉴,C동 2F 2179호,원단,화섬,['#화섬'],02-2264-8220
427,아이디어,C동 2F 2178호,원단,기타,['#다이마루나염'],02-2272-3274
427,아이디어,C동 2F 2178호,원단,기타,['#다이마루나염'],02-2272-3275
427,아이디어,C동 2F 2178호,원단,기타,['#다이마루나염'],02-2272-3274
427,아이디어,C동 2F 2178호,원단,기타,['#다이마루나염'],02-2272-3275
428,주현,C동 2F 2177호,원단,,[],
429,컨티뉴,C동 2F 2175호,원단,기타,['#나염'],02-2269-8551
430,크레용,C동 2F 2174호,원단,기타,['#나염'],02-2263-0187
431,비주,C동 2F 2173호,원단,기타,['#다이마루'],02-2278-3164
431,비주,C동 2F 2173호,원단,기타,['#다이마루'],02-2278-3165
431,비주,C동 2F 2173호,원단,기타,['#다이마루'],02-2278-3164
431,비주,C동 2F 2173호,원단,기타,['#다이마루'],02-2278-3165
432,옷감+,C동 2F 2172호,원단,화섬,['#나염(화섬)'],02-2285-2327
433,텍스컴,C동 2F 2171호,원단,기타,"['#직물', '#다이마루']",02-2277-1529
434,오트,C동 2F 2170호,원단,기타,['#다이마루'],02-2269-4337
435,채널2,C동 2F 2169호,원단,기타,['#다이마루'],02-2261-2202
436,나라,C동 2F 2168호,원단,기타,['#다이마루'],02-2269-6778
436,나라,C동 2F 2168호,원단,기타,['#다이마루'],02-2269-7961
436,나라,C동 2F 2168호,원단,기타,['#다이마루'],02-2269-6778
436,나라,C동 2F 2168호,원단,기타,['#다이마루'],02-2269-7961
437,더 공감,C동 2F 2167호,원단,기타,['#다이마루'],02-2279-7805
438,아미텍스,C동 2F 2166호,원단,기타,['#나염'],02-2275-4019
439,하우스,C동 2F 2165호,원단,기타,['#다이마루'],02-2277-0202
440,금올,C동 2F 2164호,원단,면직물,"['#면', '#나염']",02-2277-5373
